INFO 2025-07-16 11:43:43,625 home User: admin
INFO 2025-07-16 11:43:43,625 home IP Address: 127.0.0.1
INFO 2025-07-16 11:43:43,625 home User-Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/138.0.0.0 Safari/537.36
INFO 2025-07-16 11:43:43,625 home ------------------------------------------------------------------------------------------------------------------------------------------------------
INFO 2025-07-16 11:45:19,273 home Yangi so‘rov:
INFO 2025-07-16 11:45:19,273 home Method: GET
INFO 2025-07-16 11:45:19,273 home URL: /uz/home/
INFO 2025-07-16 11:45:19,273 home GET: {}
INFO 2025-07-16 11:45:19,273 home POST: {}
INFO 2025-07-16 11:45:19,273 home User: admin
INFO 2025-07-16 11:45:19,273 home IP Address: 127.0.0.1
INFO 2025-07-16 11:45:19,273 home User-Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/138.0.0.0 Safari/537.36
INFO 2025-07-16 11:45:19,273 home ------------------------------------------------------------------------------------------------------------------------------------------------------
INFO 2025-07-16 11:46:57,220 home Yangi so‘rov:
INFO 2025-07-16 11:46:57,220 home Method: GET
INFO 2025-07-16 11:46:57,220 home URL: /uz/home/
INFO 2025-07-16 11:46:57,220 home GET: {}
INFO 2025-07-16 11:46:57,220 home POST: {}
INFO 2025-07-16 11:46:57,220 home User: admin
INFO 2025-07-16 11:46:57,220 home IP Address: 127.0.0.1
INFO 2025-07-16 11:46:57,220 home User-Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/138.0.0.0 Safari/537.36
INFO 2025-07-16 11:46:57,220 home ------------------------------------------------------------------------------------------------------------------------------------------------------
INFO 2025-07-16 11:46:59,512 home Yangi so‘rov:
INFO 2025-07-16 11:46:59,512 home Method: GET
INFO 2025-07-16 11:46:59,512 home URL: /uz/home/
INFO 2025-07-16 11:46:59,512 home GET: {}
INFO 2025-07-16 11:46:59,512 home POST: {}
INFO 2025-07-16 11:46:59,512 home User: admin
INFO 2025-07-16 11:46:59,512 home IP Address: 127.0.0.1
INFO 2025-07-16 11:46:59,512 home User-Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/138.0.0.0 Safari/537.36
INFO 2025-07-16 11:46:59,512 home ------------------------------------------------------------------------------------------------------------------------------------------------------
INFO 2025-07-16 11:47:15,976 home Yangi so‘rov:
INFO 2025-07-16 11:47:15,976 home Method: GET
INFO 2025-07-16 11:47:15,976 home URL: /uz/home/
INFO 2025-07-16 11:47:15,976 home GET: {}
INFO 2025-07-16 11:47:15,976 home POST: {}
INFO 2025-07-16 11:47:15,976 home User: admin
INFO 2025-07-16 11:47:15,976 home IP Address: 127.0.0.1
INFO 2025-07-16 11:47:15,976 home User-Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/138.0.0.0 Safari/537.36
